2002.09.03,00:00,1.55720,1.55820,1.55030,1.55340,5459
2002.09.04,00:00,1.55310,1.57020,1.55130,1.56660,6393
2002.09.05,00:00,1.56680,1.57350,1.56550,1.57210,6660
2002.09.06,00:00,1.57230,1.57430,1.55840,1.55970,6771
2002.09.09,00:00,1.55890,1.56640,1.55860,1.56380,4879
2002.09.10,00:00,1.56410,1.57400,1.56080,1.57250,6700
2002.09.11,00:00,1.57270,1.58140,1.57070,1.57910,6471
2002.09.12,00:00,1.57930,1.58850,1.57660,1.58630,7386
2002.09.13,00:00,1.58650,1.58730,1.57860,1.58240,7215
2002.09.16,00:00,1.57970,1.58370,1.57760,1.58200,6198
2002.09.17,00:00,1.58230,1.58450,1.57600,1.58080,8269
2002.09.18,00:00,1.58060,1.58700,1.57720,1.57840,8112
2002.09.19,00:00,1.57860,1.57890,1.56970,1.57410,7358
2002.09.20,00:00,1.57400,1.57800,1.57080,1.57280,7036
2002.09.23,00:00,1.57380,1.58600,1.57160,1.58220,5571
2002.09.24,00:00,1.58210,1.59160,1.58160,1.58700,7480
2002.09.25,00:00,1.58710,1.58860,1.57800,1.57980,8099
2002.09.26,00:00,1.57970,1.58160,1.57330,1.57420,7155
2002.09.27,00:00,1.57410,1.57930,1.57370,1.57870,5624
2002.09.30,00:00,1.57860,1.58790,1.57530,1.58720,5402
2002.10.01,00:00,1.58680,1.59080,1.57850,1.58210,6019
2002.10.02,00:00,1.58220,1.59080,1.58070,1.58930,5374
2002.10.03,00:00,1.58920,1.59350,1.58640,1.59160,6015
2002.10.04,00:00,1.59180,1.59560,1.58600,1.59280,5340
2002.10.07,00:00,1.59160,1.59580,1.58930,1.59470,5168
2002.10.08,00:00,1.59460,1.59860,1.58780,1.59730,6516
2002.10.09,00:00,1.59740,1.59940,1.59240,1.59660,6454
2002.10.10,00:00,1.59650,1.59870,1.58870,1.59030,6424
2002.10.11,00:00,1.59050,1.59130,1.58530,1.58660,5254
2002.10.14,00:00,1.58710,1.58750,1.58320,1.58580,3009
2002.10.15,00:00,1.58570,1.58880,1.58230,1.58740,5568
2002.10.16,00:00,1.58790,1.58980,1.58150,1.58300,6095
2002.10.17,00:00,1.58320,1.58490,1.56850,1.57010,6827
2002.10.18,00:00,1.57020,1.57550,1.56820,1.57350,6481
2002.10.21,00:00,1.57420,1.57520,1.56280,1.56400,5126
2002.10.22,00:00,1.56420,1.56960,1.56170,1.56770,5658
2002.10.23,00:00,1.56820,1.57080,1.56400,1.56470,5126
2002.10.24,00:00,1.56480,1.56620,1.55950,1.56550,5378
2002.10.25,00:00,1.56570,1.56910,1.56250,1.56880,5194
2002.10.28,00:00,1.56710,1.56740,1.55570,1.55740,5148
2002.10.29,00:00,1.55730,1.56670,1.55550,1.56360,5782
2002.10.30,00:00,1.56350,1.56880,1.56250,1.56570,6387
2002.10.31,00:00,1.56560,1.57090,1.55530,1.55880,7375
2002.11.01,00:00,1.55850,1.56300,1.55420,1.55830,6540
2002.11.04,00:00,1.55740,1.56010,1.55270,1.55570,5639
2002.11.05,00:00,1.55560,1.55860,1.55410,1.55730,5575
2002.11.06,00:00,1.55760,1.55960,1.55200,1.55300,5924
2002.11.07,00:00,1.55300,1.55800,1.55040,1.55670,7289
2002.11.08,00:00,1.55640,1.56700,1.55430,1.56570,6688
2002.11.11,00:00,1.56430,1.57180,1.56360,1.56930,5304
2002.11.12,00:00,1.56920,1.57990,1.56700,1.57840,7768
2002.11.13,00:00,1.57850,1.58180,1.57280,1.57540,7145
2002.11.14,00:00,1.57560,1.57830,1.57340,1.57410,5294
2002.11.15,00:00,1.57450,1.58500,1.57220,1.58460,5818
2002.11.18,00:00,1.58320,1.59200,1.57930,1.58970,5867
2002.11.19,00:00,1.58950,1.59140,1.58310,1.58330,5432
2002.11.20,00:00,1.58320,1.58770,1.58120,1.58550,5473
2002.11.21,00:00,1.58530,1.58630,1.57650,1.57700,4748
2002.11.22,00:00,1.57720,1.58200,1.57570,1.57750,5063
2002.11.25,00:00,1.57720,1.57840,1.57170,1.57310,5190
2002.11.26,00:00,1.57330,1.57740,1.56910,1.57550,5634
2002.11.27,00:00,1.57580,1.57870,1.57210,1.57370,6005
2002.11.28,00:00,1.57390,1.57550,1.57150,1.57330,3588
2002.11.29,00:00,1.57320,1.57480,1.56320,1.56540,4464
2002.12.02,00:00,1.56130,1.56410,1.55570,1.55760,5339
2002.12.03,00:00,1.55800,1.56010,1.55380,1.55730,5545
2002.12.04,00:00,1.55700,1.56250,1.55640,1.56110,5334
2002.12.05,00:00,1.56140,1.56430,1.55720,1.56400,5078
2002.12.06,00:00,1.56310,1.56950,1.55730,1.56470,5267
2002.12.09,00:00,1.56450,1.56500,1.55850,1.56280,4992
2002.12.10,00:00,1.56260,1.56370,1.55600,1.56030,6059
2002.12.11,00:00,1.56000,1.56130,1.55250,1.55590,5538
2002.12.12,00:00,1.55560,1.55750,1.55170,1.55450,6633
2002.12.13,00:00,1.55430,1.56280,1.55140,1.56160,7509
2002.12.16,00:00,1.56150,1.56440,1.55700,1.56040,6122
2002.12.17,00:00,1.56040,1.56120,1.54700,1.54850,6592
2002.12.18,00:00,1.54840,1.55590,1.54510,1.55360,6580
2002.12.19,00:00,1.55340,1.55520,1.54530,1.55210,6400
2002.12.20,00:00,1.55230,1.55570,1.54620,1.55100,5909
2002.12.23,00:00,1.55070,1.55310,1.54750,1.55100,6445
2002.12.24,00:00,1.55090,1.55240,1.54700,1.54820,4722
2002.12.25,00:00,1.54880,1.54900,1.54670,1.54800,619
2002.12.26,00:00,1.54810,1.55990,1.54690,1.55930,3839
2002.12.27,00:00,1.55920,1.57210,1.55820,1.56850,5911
2002.12.30,00:00,1.56720,1.57980,1.56550,1.57590,6523
2002.12.31,00:00,1.57610,1.58030,1.57170,1.57580,5301
2003.01.01,00:00,1.57120,1.57470,1.57110,1.57330,120
